NUM_POSTE;AN;MOIS;JOUR;HEURE;PAR_H;P;VT;DI;H;HO;RR;U;I5;RG;T;U8;U9;VX
78615002;2012;4;11;11;76;;19;;0;;0;73;13.8;168;10.2;0;0;10
78615002;2012;4;11;12;70;;18;;0;;0;65;12.6;148;10.4;0;0;9
78615002;2012;4;11;13;88;;19;;0;;0;55;13.8;198;11.7;0;0;9
78615002;2012;4;11;14;116;;15;;0;;0;58;16.5;254;12.8;0;0;8
78615002;2012;4;11;15;24;;17;;0.4;;0;89;6.8;52;7.5;0.2;0;10
78615002;2012;4;11;16;16;;18;;1;;1.5;88;6.5;34;7.4;0.7;0;10
78615002;2012;4;11;17;42;;11;;0.8;;0.5;80;9.4;94;9.1;0.8;0;7
78615002;2012;4;11;18;14;;6;;0;;0;87;7.9;32;8.2;0.9;0;3
78615002;2012;4;11;19;2;;4;;0;;0;87;6.3;4;7.5;1;0;2
78615002;2012;4;11;20;0;;3;;0;;0;89;5.6;0;6.6;0.7;0.2;2
78615002;2012;4;11;21;0;;3;;0;;0;89;5;0;6.3;1;0;2
78615002;2012;4;11;22;0;;5;;0;;0;91;5.7;0;6.2;0.9;0.1;2
78615002;2012;4;11;23;0;;6;;0.8;;0.5;92;5.7;0;6.5;0;1;3
78615002;2012;4;11;24;0;;7;;1;;1;94;5.7;0;6.2;0;1;4
78615002;2012;4;12;1;0;;3;;1;;0;95;5;0;5.8;0;1;2
78615002;2012;4;12;2;0;;3;;1;;0;95;3;0;4.6;0;1;2
78615002;2012;4;12;3;0;;5;;1;;0;96;1.9;0;3.6;0;1;2
78615002;2012;4;12;4;0;;3;;1;;0;97;1.4;0;3.2;0;1;2
78615002;2012;4;12;5;0;;4;;1;;0.5;97;1;0;3.2;0;1;2
78615002;2012;4;12;6;6;;1;;1;;0;97;2.6;16;3;0;1;1
78615002;2012;4;12;7;30;;4;;0.6;;0;94;6.8;58;4.9;0;1;2
78615002;2012;4;12;8;54;;6;;0;;0;91;10;110;6.9;0;1;4
78615002;2012;4;12;9;60;;6;;0;;0;88;11.5;132;8;0.4;0.7;4
78615002;2012;4;12;10;80;;8;;0;;0;82;12;180;9.2;0.8;0;5
78615002;2012;4;12;11;100;;11;;0;;0;82;16;220;10.2;0.3;0;6
78615002;2012;4;12;12;90;;12;;0;;0;74;13.8;192;10.2;0.2;0;6
78615002;2012;4;12;13;116;;9;;0;;0;60;17.7;258;12.3;0;0;6
78615002;2012;4;12;14;100;;8;;0;;0;55;14.3;224;12.3;0;0;5
78615002;2012;4;12;15;16;;16;;0.5;;1;82;6.6;36;7.6;0.5;0;11
78615002;2012;4;12;16;74;;6;;0.3;;0;63;12.7;168;10.9;0.1;0;3
78615002;2012;4;12;17;42;;6;;0;;0;69;10.2;94;10.3;0;0;4
78615002;2012;4;12;18;14;;4;;0;;0;67;9.2;34;10.1;0;0;2
78615002;2012;4;12;19;2;;2;;0;;0;74;6.5;2;8.7;0;0;1
78615002;2012;4;12;20;0;;2;;0;;0;81;5.8;0;7.8;0;0;1
78615002;2012;4;12;21;0;;4;;0;;0;76;6.5;0;7.4;0.8;0;4
78615002;2012;4;12;22;0;;4;;0;;0;76;5.5;0;7.1;0;0;3
78615002;2012;4;12;23;0;;4;;0;;0;87;3.6;0;5.2;0.9;0;3
78615002;2012;4;12;24;0;;3;;0;;0;89;2.6;0;4.4;1;0;2
78615002;2012;4;13;1;0;;3;;0;;0;93;1.9;0;3.8;0.3;0.7;2
78615002;2012;4;13;2;0;;3;;0;;0;94;0.9;0;2.8;0;1;2
78615002;2012;4;13;3;0;;2;;0.1;;0;95;1.1;0;2.5;0;1;2
78615002;2012;4;13;4;0;;3;;1;;0;96;-0.2;0;1.4;0;1;1
78615002;2012;4;13;5;0;;2;;1;;0;97;-0.7;0;0.8;0;1;2
78615002;2012;4;13;6;8;;2;;1;;0;97;2.9;16;3.2;0;1;1
78615002;2012;4;13;7;30;;1;;1;;0;92;7.8;64;5.5;0;1;0
78615002;2012;4;13;8;60;;3;;0.7;;0;81;13.4;126;8;0.6;0.2;2
78615002;2012;4;13;9;84;;4;;0;;0;66;14.8;186;10.4;0.1;0;2
78615002;2012;4;13;10;110;;4;;0;;0;57;16.2;242;11.7;0;0;3
78615002;2012;4;13;11;102;;6;;0;;0;53;19;226;12.6;0;0;4
78615002;2012;4;13;12;136;;7;;0;;0;46;20.4;304;13.7;0;0;4
78615002;2012;4;13;13;128;;8;;0;;0;46;18.8;282;13.7;0;0;4
78615002;2012;4;13;14;114;;8;;0;;0;43;18.4;254;14.1;0;0;5
78615002;2012;4;13;15;68;;6;;0;;0;47;16.3;152;13.3;0;0;4
78615002;2012;4;13;16;78;;11;;0;;0;46;14.8;182;13;0;0;5
78615002;2012;4;13;17;52;;11;;0;;0;46;13.1;122;12.7;0;0;6
78615002;2012;4;13;18;12;;4;;0;;0;62;10.3;26;10.8;0;0;7
78615002;2012;4;13;19;2;;9;;0;;0;73;8;4;8.8;0;0;6
78615002;2012;4;13;20;0;;3;;0;;0;78;7.7;0;7.9;0.3;0;2
78615002;2012;4;13;21;0;;2;;0;;0;79;7.2;0;8;0;0;2
78615002;2012;4;13;22;0;;6;;0;;0;78;7.1;0;7.6;0;0;3
78615002;2012;4;13;23;0;;5;;0.2;;0;82;5.9;0;6.7;0.4;0;3
78615002;2012;4;13;24;0;;4;;0;;0;84;5.3;0;6.5;1;0;2
78615002;2012;4;14;1;0;;4;;0;;0;86;4.9;0;6.1;1;0;2
78615002;2012;4;14;2;0;;3;;0;;0;85;5.3;0;6.1;1;0;1
78615002;2012;4;14;3;0;;3;;0;;0;90;3.6;0;4.9;1;0;2
78615002;2012;4;14;4;0;;2;;0;;0;90;3.9;0;5;0.4;0.6;1
78615002;2012;4;14;5;0;;3;;0;;0;94;3.2;0;4.2;0.3;0.7;1
78615002;2012;4;14;6;4;;2;;0;;0;91;5.9;10;5.4;0;1;1
78615002;2012;4;14;7;16;;3;;0;;0;91;7.5;34;6.2;0.6;0.4;2
78615002;2012;4;14;8;36;;4;;0;;0;84;11.4;82;8.5;0.8;0.2;2
78615002;2012;4;14;9;70;;7;;0;;0;74;13.7;156;10.8;0.1;0;4
78615002;2012;4;14;10;80;;12;;0;;0;66;14.6;176;11.3;0;0;6
78615002;2012;4;14;11;62;;14;;0.2;;0;69;11.1;132;10.9;0;0;6
78615002;2012;4;14;12;52;;14;;0.4;;0.5;71;7.7;114;9.2;0;0;7
78615002;2012;4;14;13;52;;9;;0.5;;0.5;68;12.2;112;10.9;0;0;6
78615002;2012;4;14;14;72;;9;;0;;0;65;13.4;160;11.6;0;0;4
78615002;2012;4;14;15;76;;13;;0;;0;58;14.6;168;12.9;0;0;8
78615002;2012;4;14;16;58;;18;;0;;0;57;12.8;134;12.1;0;0;8
78615002;2012;4;14;17;22;;13;;0.2;;0;72;10;52;9.9;0;0;8
78615002;2012;4;14;18;6;;7;;0;;0;77;9.2;14;9.4;0;0;4
78615002;2012;4;14;19;0;;4;;0;;0;80;7.4;2;8.3;0.8;0;3
78615002;2012;4;14;20;0;;17;;0;;0;69;7.9;0;8.5;0.1;0;9
78615002;2012;4;14;21;0;;19;;0;;0;71;7;0;7.5;0;0;8
78615002;2012;4;14;22;0;;17;;0;;0;74;5.9;0;6.4;0;0;8
78615002;2012;4;14;23;0;;14;;0;;0;79;5.1;0;5.6;0;0;7
78615002;2012;4;14;24;0;;20;;0;;0;83;4.7;0;5.1;0.8;0;9
78615002;2012;4;15;1;0;;19;;0;;0;85;4.1;0;4.6;1;0;10
78615002;2012;4;15;2;0;;20;;0;;0;86;4;0;4.4;1;0;10
78615002;2012;4;15;3;0;;19;;0;;0;88;3.9;0;4.2;1;0;9
78615002;2012;4;15;4;0;;17;;0;;0;89;3.8;0;4;1;0;8
78615002;2012;4;15;5;0;;16;;0;;0;89;3.6;0;3.9;1;0;8
78615002;2012;4;15;6;4;;18;;0;;0;88;4.3;8;4.3;1;0;9
78615002;2012;4;15;7;8;;22;;0;;0;82;5.3;18;5.1;1;0;10
78615002;2012;4;15;8;22;;21;;0;;0;80;6.4;48;5.9;0.8;0;11
78615002;2012;4;15;9;24;;22;;0;;0;73;7.2;56;6.6;0;0;10
78615002;2012;4;15;10;34;;23;;0;;0;67;8.3;74;7.5;0;0;12
78615002;2012;4;15;11;46;;26;;0;;0;64;8.3;98;8;0;0;12
78615002;2012;4;15;12;68;;27;;0;;0;59;10.2;148;9.2;0;0;13
78615002;2012;4;15;13;40;;26;;0;;0;56;10.2;92;9;0;0;12
78615002;2012;4;15;14;48;;27;;0;;0;53;9.9;102;8.9;0;0;12
78615002;2012;4;15;15;40;;27;;0;;0;53;9.7;90;8.8;0;0;13
78615002;2012;4;15;16;28;;25;;0;;0;56;8;62;8.1;0;0;12
78615002;2012;4;15;17;14;;26;;0;;0;56;7.8;32;7.9;0;0;12
78615002;2012;4;15;18;6;;27;;0;;0;57;7;14;7.2;0;0;13
78615002;2012;4;15;19;2;;20;;0;;0;61;5.4;6;5.9;0;0;10
78615002;2012;4;15;20;0;;18;;0;;0;66;4.5;0;5.1;0;0;8
78615002;2012;4;15;21;0;;20;;0;;0;68;4.1;0;4.6;0;0;9
78615002;2012;4;15;22;0;;18;;0;;0;73;3.2;0;3.8;0;0;8
78615002;2012;4;15;23;0;;15;;0;;0;73;2.8;0;3.4;0;0;7
78615002;2012;4;15;24;0;;17;;0;;0;74;2.9;0;3.3;0;0;9
78615002;2012;4;16;1;0;;18;;0;;0;75;2.3;0;3;0;0;8
78615002;2012;4;16;2;0;;17;;0;;0;74;1.9;0;2.5;0;0;10
78615002;2012;4;16;3;0;;11;;0;;0;79;0.6;0;1.4;0;0;6
78615002;2012;4;16;4;0;;10;;0;;0;82;0.3;0;1;0.3;0;5
78615002;2012;4;16;5;0;;12;;0;;0;85;0.3;0;0.9;1;0;6
78615002;2012;4;16;6;6;;12;;0;;0;85;2.2;20;1.8;1;0;5
78615002;2012;4;16;7;32;;11;;0;;0;78;4.7;70;3.7;0.6;0;5
78615002;2012;4;16;8;36;;14;;0;;0;70;5.9;84;5.1;0;0;8
78615002;2012;4;16;9;58;;21;;0;;0;57;8;128;6.7;0;0;10
78615002;2012;4;16;10;90;;20;;0;;0;49;11.8;204;8.6;0;0;9
78615002;2012;4;16;11;88;;20;;0;;0;50;10.5;196;8.4;0;0;10
78615002;2012;4;16;12;122;;21;;0;;0;41;12.4;276;9.6;0;0;9
78615002;2012;4;16;13;94;;18;;0;;0;43;10.4;216;9.1;0;0;9
78615002;2012;4;16;14;74;;17;;0;;0;44;10.4;164;9.2;0;0;8
78615002;2012;4;16;15;64;;18;;0;;0;40;10.4;150;9.2;0;0;8
78615002;2012;4;16;16;42;;13;;0;;0;40;11.3;94;9.7;0;0;6
78615002;2012;4;16;17;30;;13;;0;;0;43;9.8;72;9.1;0;0;6
78615002;2012;4;16;18;12;;9;;0;;0;48;7.9;28;8;0;0;4
78615002;2012;4;16;19;2;;7;;0;;0;52;5.4;8;6.8;0;0;3
78615002;2012;4;16;20;0;;5;;0;;0;53;4.7;0;6.4;0;0;2
78615002;2012;4;16;21;0;;2;;0;;0;64;2.8;0;4.7;0;0;1
78615002;2012;4;16;22;0;;2;;0;;0;68;1.7;0;3.3;0;0;1
78615002;2012;4;16;23;0;;3;;0;;0;71;1;0;2.6;0;0;2
78615002;2012;4;16;24;0;;3;;0;;0;77;-0.3;0;1.4;0.1;0;2
78615002;2012;4;17;1;0;;2;;0;;0;85;-1.6;0;-0.1;0.7;0;2
78615002;2012;4;17;2;0;;2;;0;;0;85;-1.9;0;-0.3;1;0;1
78615002;2012;4;17;3;0;;2;;0;;0;86;-1.5;0;-0.5;1;0;2
78615002;2012;4;17;4;0;;5;;0;;0;68;1.1;0;2.2;0.5;0;3
78615002;2012;4;17;5;0;;9;;0;;0;68;2.1;0;2.6;0;0;4
78615002;2012;4;17;6;6;;13;;0;;0;63;3.7;10;3.7;0;0;6
78615002;2012;4;17;7;8;;16;;0;;0;61;4;20;3.9;0;0;8
78615002;2012;4;17;8;22;;19;;0;;0;57;6.5;46;5.8;0;0;10
78615002;2012;4;17;9;42;;20;;0;;0;58;7.5;92;6.9;0;0;10
78615002;2012;4;17;10;38;;23;;0.3;;0;71;4.7;76;5.9;0;0;12
78615002;2012;4;17;11;26;;25;;0.4;;0;74;6.5;56;6.3;0;0;13
78615002;2012;4;17;12;32;;22;;0.7;;0.5;81;5.8;60;6.5;0;0;12
78615002;2012;4;17;13;32;;21;;1;;1.5;89;5.9;62;6.4;1;0;10
78615002;2012;4;17;14;24;;23;;1;;1.5;90;6.6;46;6.8;1;0;12
78615002;2012;4;17;15;20;;22;;1;;0;91;6.4;40;6.8;0.6;0.4;10
78615002;2012;4;17;16;20;;16;;0.8;;0;91;8.3;44;7.6;0;1;9
78615002;2012;4;17;17;28;;14;;0;;0;88;9.6;62;8.8;0.2;0.9;7
78615002;2012;4;17;18;22;;9;;0;;0;88;8;46;8.3;1;0;5
78615002;2012;4;17;19;2;;10;;0;;0;93;6.7;8;7.4;0.4;0.5;5
78615002;2012;4;17;20;0;;10;;0;;0;94;6.4;0;7;0;1;4
78615002;2012;4;17;21;0;;8;;0;;0;94;5.4;0;6.1;0;1;4
78615002;2012;4;17;22;0;;9;;0;;0;93;6.4;0;6.7;0;1;5
78615002;2012;4;17;23;0;;14;;0.8;;0.5;89;6.3;0;6.8;0.4;0.6;7
78615002;2012;4;17;24;0;;15;;0.5;;0;87;5.3;0;6;1;0;7
78615002;2012;4;18;1;0;;14;;0;;0;89;4.7;0;5.2;1;0;7
78615002;2012;4;18;2;0;;16;;0;;0;91;4.1;0;4.7;0.5;0.6;8
78615002;2012;4;18;3;0;;15;;0;;0;92;4.3;0;4.6;0;1;7
78615002;2012;4;18;4;0;;19;;0;;0;90;4.9;0;5.1;0;0.9;10
78615002;2012;4;18;5;0;;18;;0;;0;89;5;0;5.2;1;0.1;10
78615002;2012;4;18;6;4;;20;;0;;0;88;5.6;10;5.7;1;0;10
78615002;2012;4;18;7;16;;23;;0;;0;86;6.5;32;6.2;1;0;12
78615002;2012;4;18;8;22;;23;;0;;0;83;7.4;46;6.9;1;0;11
78615002;2012;4;18;9;42;;23;;0;;0;82;9.5;90;8;0.8;0;12
78615002;2012;4;18;10;60;;25;;0;;0;73;13.2;134;9.7;0.3;0;15
78615002;2012;4;18;11;64;;30;;0;;0;69;10.2;138;9.7;0;0;14
78615002;2012;4;18;12;46;;28;;0.5;;0;78;7.8;96;9;0;0;15
78615002;2012;4;18;13;28;;20;;1;;2;87;8.2;54;8.7;0.9;0.1;12
78615002;2012;4;18;14;44;;22;;0.5;;0.5;78;10;92;9.4;0.8;0;12
78615002;2012;4;18;15;62;;23;;0.2;;0;74;12.3;136;10.4;0.2;0;13
78615002;2012;4;18;16;26;;25;;0;;0;74;9.8;58;9.7;0;0;12
78615002;2012;4;18;17;12;;24;;0.3;;0.5;84;7.4;24;8.6;0.1;0;12
78615002;2012;4;18;18;6;;18;;0.9;;0.5;84;7;12;7.7;1;0;10
78615002;2012;4;18;19;2;;18;;0.2;;0.5;87;5;4;5.9;1;0;9
78615002;2012;4;18;20;0;;16;;0.4;;0;87;5.2;0;5.8;1;0;8
78615002;2012;4;18;21;0;;18;;0;;0;87;5;0;5.6;1;0;8
78615002;2012;4;18;22;0;;20;;0;;0;88;4.9;0;5.3;1;0;9
78615002;2012;4;18;23;0;;19;;0;;0;89;4.7;0;5.1;1;0;9
78615002;2012;4;18;24;0;;18;;0;;0;90;5.1;0;5.4;1;0;8
78615002;2012;4;19;1;0;;18;;0;;0;91;5;0;5.3;0.2;0.8;9
78615002;2012;4;19;2;0;;15;;0;;0;91;4.4;0;4.8;0;1;8
78615002;2012;4;19;3;0;;17;;0;;0;91;4.9;0;5.1;0;1;9
78615002;2012;4;19;4;0;;15;;0;;0;91;5;0;5.2;0;1;8
78615002;2012;4;19;5;0;;14;;0;;0;92;4.6;2;5;0;1;7
78615002;2012;4;19;6;8;;11;;0;;0;87;6.6;20;5.8;0.2;0.8;6
78615002;2012;4;19;7;26;;13;;0;;0;86;7.3;56;6.2;1;0;6
78615002;2012;4;19;8;64;;14;;0;;0;80;10.4;146;8.1;0.8;0;7
78615002;2012;4;19;9;90;;15;;0;;0;67;13;206;9.7;0;0;7
78615002;2012;4;19;10;86;;16;;0;;0;65;13.5;192;10.7;0;0;8
78615002;2012;4;19;11;98;;17;;0;;0;62;12.3;222;10.6;0;0;8
78615002;2012;4;19;12;132;;16;;0;;0;56;16.7;296;12.4;0;0;8
78615002;2012;4;19;13;102;;17;;0;;0;54;14.4;230;12.2;0;0;8
78615002;2012;4;19;14;78;;20;;0;;0;58;15;174;11.8;0;0;11
78615002;2012;4;19;15;80;;17;;0;;0;62;11.1;184;10.5;0;0;10
78615002;2012;4;19;16;30;;11;;0.3;;0;66;12.4;66;10.5;0;0;8
78615002;2012;4;19;17;54;;10;;0;;0;63;11.6;126;11;0;0;6
78615002;2012;4;19;18;20;;8;;0;;0;63;9.9;46;10.1;0;0;4
78615002;2012;4;19;19;0;;8;;0.2;;0;77;8.6;6;9;0;0;5
78615002;2012;4;19;20;0;;10;;0;;0;82;6.9;0;7.6;0.6;0;6
78615002;2012;4;19;21;0;;10;;0;;0;86;6.9;0;7.3;1;0;6
78615002;2012;4;19;22;0;;7;;0;;0;84;5.1;0;6.1;1;0;4
78615002;2012;4;19;23;0;;10;;0;;0;84;5.5;0;6.1;1;0;5
78615002;2012;4;19;24;0;;10;;0;;0;88;4.5;0;5.2;1;0;5
78615002;2012;4;20;1;0;;10;;0;;0;88;5.1;0;5.6;1;0;4
78615002;2012;4;20;2;0;;8;;0;;0;89;4.8;0;5.6;1;0;4
78615002;2012;4;20;3;0;;8;;0;;0;91;4.4;0;5;0.4;0.6;4
78615002;2012;4;20;4;0;;9;;0;;0;91;3.8;0;4.5;0;1;5
78615002;2012;4;20;5;0;;10;;0.6;;0;93;4.3;0;4.9;0;1;5
78615002;2012;4;20;6;4;;12;;1;;0;90;5.4;8;5.8;0;1;6
78615002;2012;4;20;7;14;;11;;1;;0.5;89;7.2;30;6.7;0.1;0.9;6
78615002;2012;4;20;8;34;;14;;0.6;;0;84;9.9;76;8.2;1;0;6
78615002;2012;4;20;9;72;;17;;0;;0;74;14.4;162;10.4;0.8;0;8
78615002;2012;4;20;10;70;;16;;0.2;;0;71;11.8;150;10.3;0;0;8
78615002;2012;4;20;11;94;;19;;0;;0;62;11.8;204;10.8;0;0;9
78615002;2012;4;20;12;128;;21;;0;;0;52;14;284;12.6;0;0;10
78615002;2012;4;20;13;124;;20;;0;;0;46;18.2;272;13.8;0;0;9
78615002;2012;4;20;14;68;;19;;0;;0;48;13.5;150;12.5;0;0;9
78615002;2012;4;20;15;40;;18;;0.5;;1.5;69;14.3;84;10;0.2;0;13
78615002;2012;4;20;16;76;;3;;0;;0;61;14.4;170;11.9;0;0;3
78615002;2012;4;20;17;28;;4;;0;;0;70;11.4;58;10.5;0;0;3
78615002;2012;4;20;18;16;;12;;0;;0;63;10.5;38;10.7;0;0;7
78615002;2012;4;20;19;2;;12;;0.3;;0;75;8.2;4;9.9;0;0;6
78615002;2012;4;20;20;0;;8;;1;;0.5;91;5.8;0;7.1;0.4;0.5;6
78615002;2012;4;20;21;0;;4;;1;;0;91;6.8;0;7.5;0;1;4
78615002;2012;4;20;22;0;;10;;0.5;;0;88;6.4;0;7.1;0.9;0.1;7
78615002;2012;4;20;23;0;;16;;0;;0;87;6.2;0;6.9;1;0;7
78615002;2012;4;20;24;0;;15;;0;;0;89;6.3;0;6.8;1;0;8
78615002;2012;4;21;1;0;;16;;0.4;;0;86;5.9;0;6.6;0.9;0;8
78615002;2012;4;21;2;0;;14;;0.6;;0;89;5.9;0;6.2;1;0;6
78615002;2012;4;21;3;0;;13;;0;;0;91;5.7;0;5.9;0.7;0.4;7
78615002;2012;4;21;4;0;;15;;0;;0;90;5.1;0;5.6;0.8;0.2;7
78615002;2012;4;21;5;0;;14;;0;;0;91;4.8;0;5.2;0.5;0.5;6
78615002;2012;4;21;6;8;;17;;0;;0;88;5.8;18;5.7;0.7;0.2;8
78615002;2012;4;21;7;28;;17;;0;;0;85;8.4;58;6.8;1;0;9
78615002;2012;4;21;8;64;;18;;0;;0;78;9.7;144;7.9;0.8;0;8
78615002;2012;4;21;9;74;;18;;0;;0;74;10.5;162;8.7;0;0;11
78615002;2012;4;21;10;56;;18;;0;;0;70;13.1;118;10;0;0;9
78615002;2012;4;21;11;102;;18;;0;;0;70;13.9;224;10.1;0;0;9
78615002;2012;4;21;12;122;;18;;0;;0;60;16;264;11.6;0;0;9
78615002;2012;4;21;13;98;;20;;0;;0;61;15.4;214;11.7;0;0;10
78615002;2012;4;21;14;88;;21;;0.1;;0.5;64;14.5;190;12;0;0;10
78615002;2012;4;21;15;46;;21;;0.3;;0.5;71;9.8;100;9.6;0.1;0;14
78615002;2012;4;21;16;48;;22;;0;;0;65;11.6;106;10.8;0;0;10
78615002;2012;4;21;17;48;;19;;0;;0;65;11.4;108;10.9;0;0;9
78615002;2012;4;21;18;28;;18;;0;;0;69;9.6;68;9.9;0;0;9
78615002;2012;4;21;19;4;;14;;0;;0;76;7.6;8;8.1;0;0;6
78615002;2012;4;21;20;0;;8;;0;;0;81;5.4;0;6.6;0.5;0;4
78615002;2012;4;21;21;0;;6;;0;;0;80;6.9;0;7.2;1;0;4
78615002;2012;4;21;22;0;;12;;0.8;;0;85;5.7;0;6.6;1;0;6
78615002;2012;4;21;23;0;;7;;1;;0;86;5.2;0;5.9;1;0;4
78615002;2012;4;21;24;0;;12;;1;;0;85;4.7;0;5.2;1;0;6
78615002;2012;4;22;1;0;;9;;0.1;;0;88;3.9;0;4.6;1;0;5
78615002;2012;4;22;2;0;;11;;0;;0;88;4.4;0;4.8;1;0;5
78615002;2012;4;22;3;0;;14;;0;;0;87;4.4;0;4.8;1;0;7
78615002;2012;4;22;4;0;;14;;0;;0;88;4;0;4.5;1;0;6
78615002;2012;4;22;5;0;;11;;0;;0;90;3.7;2;4.1;1;0;5
78615002;2012;4;22;6;10;;13;;0;;0;87;5.8;26;5.2;0.6;0.4;6
78615002;2012;4;22;7;40;;15;;0;;0;82;8.2;80;6.8;1;0;8
78615002;2012;4;22;8;70;;18;;0;;0;72;10.8;152;8.6;0.2;0;8
78615002;2012;4;22;9;82;;22;;0;;0;69;11.2;184;9.4;0;0;11
78615002;2012;4;22;10;72;;23;;0;;0;64;11.7;154;10.3;0;0;10
78615002;2012;4;22;11;80;;24;;0.2;;0;61;14.2;170;11.2;0;0;11
78615002;2012;4;22;12;86;;24;;0.2;;0.5;75;12.8;188;10.4;0.2;0;12
78615002;2012;4;22;13;104;;25;;0.1;;0;62;10.1;230;10.1;0;0;14
78615002;2012;4;22;14;96;;26;;0.1;;0;58;14.3;208;11.6;0;0;12
78615002;2012;4;22;15;70;;22;;0.6;;0.5;75;13.3;150;10.7;0.3;0;16
78615002;2012;4;22;16;36;;18;;0;;0;76;9.5;78;8.9;0;0;10
78615002;2012;4;22;17;52;;17;;0;;0;62;10.3;120;10.3;0;0;8
78615002;2012;4;22;18;22;;14;;0;;0;68;8.7;48;9.1;0;0;7
78615002;2012;4;22;19;2;;12;;0;;0;72;8;6;8.3;0;0;6
78615002;2012;4;22;20;0;;9;;0.3;;1;82;6;0;7.3;0.1;0;8
78615002;2012;4;22;21;0;;9;;0.9;;0.5;85;5.2;0;6.1;1;0;7
78615002;2012;4;22;22;0;;9;;0;;0;87;5.2;0;5.9;1;0;4
78615002;2012;4;22;23;0;;10;;0;;0;88;4.5;0;5.2;1;0;5
78615002;2012;4;22;24;0;;8;;0;;0;89;3.7;0;4.5;1;0;4
78615002;2012;4;23;1;0;;6;;0;;0;89;4.5;0;4.9;1;0;3
78615002;2012;4;23;2;0;;6;;0;;0;88;5;0;5.3;1;0;4
78615002;2012;4;23;3;0;;9;;0;;0;89;4.1;0;4.8;1;0;5
78615002;2012;4;23;4;0;;9;;0;;0;91;3.7;0;4.3;0.6;0.3;5
78615002;2012;4;23;5;2;;12;;0;;0;92;3.8;2;4.1;0;1;6
78615002;2012;4;23;6;14;;13;;0;;0;89;5.8;32;5.1;0.4;0.6;6
78615002;2012;4;23;7;34;;17;;0;;0;86;7.3;72;6.2;1;0;8
78615002;2012;4;23;8;38;;19;;0;;0;84;8.5;78;7.5;1;0;8
78615002;2012;4;23;9;40;;21;;0.6;;0;86;6.9;80;7.5;1;0;10
78615002;2012;4;23;10;30;;24;;1;;1;86;6.9;62;7.5;1;0;14
78615002;2012;4;23;11;26;;26;;0.9;;1.5;91;6.9;50;7.3;1;0.1;14
78615002;2012;4;23;12;22;;28;;0.9;;3;86;6.8;40;7.3;0.9;0.1;15
78615002;2012;4;23;13;24;;25;;1;;0.5;89;7.7;46;7.9;0.9;0.1;16
78615002;2012;4;23;14;66;;21;;0.6;;0.5;81;12.4;136;10.7;0.9;0.1;10
78615002;2012;4;23;15;52;;21;;0.1;;0;83;8.3;112;9.5;0.4;0;10
78615002;2012;4;23;16;14;;15;;0.3;;2;83;9.1;30;8.6;0.9;0;8
78615002;2012;4;23;17;38;;16;;0.2;;0;78;9.4;82;9.5;0.6;0;9
78615002;2012;4;23;18;10;;15;;0.5;;3.5;86;5.5;26;6.9;0.2;0;10
78615002;2012;4;23;19;2;;16;;1;;2;83;6.4;2;7;0.9;0.1;10
78615002;2012;4;23;20;0;;14;;0.4;;0;84;6.4;0;7.3;1;0;7
78615002;2012;4;23;21;0;;17;;0.5;;0;84;7.2;0;7.5;1;0;8
78615002;2012;4;23;22;0;;18;;0;;0;83;6.9;0;7.2;1;0;9
78615002;2012;4;23;23;0;;15;;0.9;;1;91;6;0;6.6;0.5;0.5;6
78615002;2012;4;23;24;0;;10;;0.9;;1;95;6;0;6.4;0;1;6
78615002;2012;4;24;1;0;;5;;1;;0.5;97;6;0;6.2;0;1;3
78615002;2012;4;24;2;0;;4;;1;;0;97;5.6;0;6.1;0;1;2
78615002;2012;4;24;3;0;;6;;1;;0;98;6;0;6.2;0;1;3
78615002;2012;4;24;4;0;;8;;1;;0;97;6;0;6.2;0;1;3
78615002;2012;4;24;5;0;;8;;0.8;;0;97;6.3;0;6.4;0;1;4
78615002;2012;4;24;6;4;;9;;0;;0;96;6.8;8;6.6;0;1;4
78615002;2012;4;24;7;18;;12;;0;;0;92;8.2;38;7.5;0;1;6
78615002;2012;4;24;8;20;;14;;0;;0;91;7.8;42;8;0.1;0.9;6
78615002;2012;4;24;9;38;;17;;0.5;;0;85;9.3;78;8.5;0.8;0.2;8
78615002;2012;4;24;10;54;;18;;0.1;;0.5;87;7.8;114;8.1;0.9;0;9
78615002;2012;4;24;11;54;;20;;0.7;;1;80;10.4;116;9.5;0.9;0.1;11
78615002;2012;4;24;12;72;;25;;0;;0;78;10.9;154;9.6;0.8;0;12
78615002;2012;4;24;13;66;;25;;0.4;;0;83;11.5;140;9.7;0.5;0;12
78615002;2012;4;24;14;28;;26;;0;;0;82;8.5;58;8.4;0.9;0;12
78615002;2012;4;24;15;64;;21;;0;;0;68;11.3;138;10.5;0.2;0;10
78615002;2012;4;24;16;58;;17;;0;;0;57;13.5;134;11.8;0;0;9
78615002;2012;4;24;17;38;;17;;0;;0;59;11.3;84;10.9;0;0;10
78615002;2012;4;24;18;26;;13;;0;;0;62;9.8;60;10.2;0;0;7
78615002;2012;4;24;19;4;;6;;0;;0;69;6.5;10;8.2;0;0;4
78615002;2012;4;24;20;0;;3;;0;;0;71;6.4;0;8.3;0;0;1
78615002;2012;4;24;21;0;;3;;0;;0;77;5.7;0;7.2;0;0;2
78615002;2012;4;24;22;0;;6;;0;;0;80;5.7;0;6.8;0.3;0;3
